,Rec_Id,speaker,timestamp,text,strategy,source,utterance_length,game_id,voted_for,end_role,votes_target,winner
154,207,jacob,286,Has it been more than five minutes?,['No Strategy'],Ego4D,7,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,hunter,Villager,None,Werewolves
155,212,jacob,293,I'm Google Fat.,['No Strategy'],Ego4D,3,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,hunter,Villager,None,Werewolves
156,217,jacob,301,"Well, let's vote.",['Call for Action'],Ego4D,3,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,hunter,Villager,None,Werewolves
157,220,jacob,308,"I think, I think you're right.",['Defense'],Ego4D,6,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,hunter,Villager,None,Werewolves
158,223,jacob,314,Do we? So we have to vote to kill somebody.,['Call for Action'],Ego4D,10,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,hunter,Villager,None,Werewolves
159,230,jacob,338,Okay. Yeah. I'm cool with that. I'm comfortable.,['No Strategy'],Ego4D,8,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,hunter,Villager,None,Werewolves
160,235,jacob,354,I vote myself.,['Call for Action'],Ego4D,3,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,hunter,Villager,None,Werewolves
161,15,sean,65,Really?,['No Strategy'],Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
162,22,sean,83,So probably good idea.,['No Strategy'],Ego4D,4,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
163,32,sean,95,We got solid 70%.,['No Strategy'],Ego4D,4,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
164,52,sean,145,Yeah.,['No Strategy'],Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
165,55,sean,149,Yeah.,['No Strategy'],Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
166,62,sean,174,Yay.,['No Strategy'],Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
167,69,sean,198,Okay.,['No Strategy'],Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
168,71,sean,200,Interesting.,['No Strategy'],Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
169,77,sean,214,Okay. Interesting.,['No Strategy'],Ego4D,2,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
170,81,sean,220,Case...,['No Strategy'],Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
171,98,sean,252,Robber.,['Identity Declaration'],Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
172,100,sean,255,Okay.,['No Strategy'],Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
173,109,sean,7,"Well, get out of there.",['Call for Action'],Ego4D,5,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
174,111,sean,13,Okay.,['No Strategy'],Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
175,131,sean,48,Statistically.,['No Strategy'],Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
176,134,sean,54,What?,['Interrogation'],Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
177,137,sean,57,One of us four is lying.,['Accusation'],Ego4D,6,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
178,145,sean,78,But if he says troublemaker and I'm robber...,"['Identity Declaration', 'Accusation']",Ego4D,8,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
179,164,sean,128,Yeah positive.,['No Strategy'],Ego4D,2,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
180,166,sean,131,I think so. I mean I paused it for the survey.,['No Strategy'],Ego4D,11,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
181,168,sean,139,True. But it's now resuming so.,['No Strategy'],Ego4D,6,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
182,178,sean,183,You have a big thumb. I got the small thumb. His thumb is way longer than mine.,['No Strategy'],Ego4D,17,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
183,180,sean,191,"Well, mine's, it's fat. It's not fat. It's short.",['No Strategy'],Ego4D,9,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
184,182,sean,197,Why?,['No Strategy'],Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
185,184,sean,201,"Oh yeah. No, I know this is a genetic thing.",['No Strategy'],Ego4D,10,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
186,186,sean,205,Okay.,['No Strategy'],Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
187,187,sean,206,Cool. Sean is Scarlet Johansson's son.,['No Strategy'],Ego4D,6,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
188,209,sean,287,I think we're determined.,['No Strategy'],Ego4D,4,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
189,211,sean,293,What do you mean?,['No Strategy'],Ego4D,4,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
190,215,sean,298,"Yeah, you can go back.",['No Strategy'],Ego4D,5,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
191,219,sean,307,I can second that. Or third that then.,['Defense'],Ego4D,8,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
192,233,sean,350,Do we have to make a vote?,['No Strategy'],Ego4D,7,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,sean,Villager,None,Werewolves
193,21,zack,82,Yeah. Oh smart.,['No Strategy'],Ego4D,3,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
194,24,zack,85,Let's just see what happens. We'll see what happens.,['No Strategy'],Ego4D,9,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
195,25,zack,87,This is a test run.,['No Strategy'],Ego4D,5,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
196,27,zack,90,Yeah.,['No Strategy'],Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
197,29,zack,90,Cool. This...,['No Strategy'],Ego4D,2,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
198,33,zack,98,Hey! We've got...,['No Strategy'],Ego4D,3,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
199,35,zack,104,We have the Audio running.,['No Strategy'],Ego4D,5,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
200,47,zack,138,reasonable. Yes. Fair enough.,['No Strategy'],Ego4D,4,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
201,50,zack,143,There's potentially two.,['No Strategy'],Ego4D,3,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
202,64,zack,178,To you?,['No Strategy'],Ego4D,2,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
203,68,zack,197,Yeah.,['No Strategy'],Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
204,78,zack,218,Interesting.,['No Strategy'],Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
205,80,zack,220,Case for what?,"['Interrogation', 'Defense']",Ego4D,3,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
206,86,zack,232,What?,['Interrogation'],Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
207,105,zack,271,Okay.,['No Strategy'],Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
208,113,zack,15,What?,['Interrogation'],Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
209,115,zack,18,Troublemaker.,['Identity Declaration'],Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
210,119,zack,28,"There's robber, troublemaker, seer.",['Evidence'],Ego4D,4,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
211,122,zack,33,"One of each, except for villager and werewolf.",['Evidence'],Ego4D,8,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
212,126,zack,39,"1, 1, 1,",['No Strategy'],Ego4D,3,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
213,130,zack,46,So statistically speaking.,['No Strategy'],Ego4D,3,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
214,141,zack,72,Interesting.,['No Strategy'],Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
215,143,zack,74,"No, you're not.",['Accusation'],Ego4D,3,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
216,147,zack,83,Why would I lie?,['Interrogation'],Ego4D,4,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
217,151,zack,92,Or I could have just switched you two. So he thinks he's robber. You.,['Defense'],Ego4D,14,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
218,157,zack,111,No more rules.,['No Strategy'],Ego4D,3,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
219,159,zack,120,It's fine.,['No Strategy'],Ego4D,2,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
220,161,zack,124,"This was a test run, test run.",['No Strategy'],Ego4D,7,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
221,167,zack,139,"Oh, true. That's",['No Strategy'],Ego4D,3,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
222,192,zack,230,I don't think it is.,['No Strategy'],Ego4D,5,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
223,194,zack,230,You're good. You're good.,['No Strategy'],Ego4D,4,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
224,196,zack,236,What? Did I wake up?,['Interrogation'],Ego4D,5,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
225,199,zack,240,I believe I am woken.,['Evidence'],Ego4D,5,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
226,208,zack,287,I think it has.,['No Strategy'],Ego4D,4,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
227,210,zack,288,Welcome to Google Fit. I'm not Google Fit.,['No Strategy'],Ego4D,8,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
228,213,zack,295,I'm Bluetooth.,['No Strategy'],Ego4D,2,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
229,218,zack,303,"I don't think it's any of us. I'm not going to lie to you, chief.",['Defense'],Ego4D,15,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
230,222,zack,313,Interesting.,['No Strategy'],Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
231,224,zack,316,No.,['Defense'],Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
232,226,zack,318,"No, because it's the whole thing. If, oh, if no werewolves are there, and you don't vote anyone, then the villagers win.",['Defense'],Ego4D,22,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
233,228,zack,333,Yes.,['No Strategy'],Ego4D,1,game1 - 324bccd2-adff-4e9a-8ff4-03491e144ac3,jacob,Troublemaker,None,Werewolves
234,1,erin,3,The kids would like this.,['No Strategy'],Ego4D,5,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
235,2,erin,13,There's only seven of us.,['No Strategy'],Ego4D,5,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
236,6,erin,111,I don't think that's very funny.,['No Strategy'],Ego4D,6,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
237,8,erin,119,"All right  after this round I have a question. But I think I did the right thing.  Well, I totally lost my first question from the very beginning.  This could have been that question, but it's hard to say.",['No Strategy'],Ego4D,39,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
238,13,erin,156,"Likely story. I mean, you did move your card. At least at the end. You could have done that ",['Defense'],Ego4D,19,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
239,21,erin,189,You got drunk on the job.,['No Strategy'],Ego4D,6,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
240,23,erin,197,Because why?,['Interrogation'],Ego4D,2,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
241,25,erin,200,You just perceive that-,['No Strategy'],Ego4D,4,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
242,28,erin,212,"Well, I was the Robber.",['Identity Declaration'],Ego4D,5,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
243,30,erin,221,I don't feel like-,['No Strategy'],Ego4D,4,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
244,32,erin,224,I don't feel like I have to tell you that.,['Defense'],Ego4D,10,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
245,34,erin,232,I can leave it there. just moved it.,['No Strategy'],Ego4D,8,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
246,38,erin,247,So what did the Troublemaker do?,['No Strategy'],Ego4D,6,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
247,43,erin,260,Yep.,['Evidence'],Ego4D,1,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
248,48,erin,273,Because you were the Seer?,['Interrogation'],Ego4D,5,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
249,70,erin,8,Okay.,['No Strategy'],Ego4D,1,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
250,73,erin,10,All right. Back to the game.,['No Strategy'],Ego4D,6,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
251,76,erin,16,For no one else to get your joke but you.,['No Strategy'],Ego4D,10,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
252,78,erin,21,"Okay, back to the game.",['No Strategy'],Ego4D,5,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
253,98,erin,97,I mean.,['No Strategy'],Ego4D,2,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
254,112,erin,132,You just have that bad guy vibe about you.,['Accusation'],Ego4D,9,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
255,115,erin,141,But if he...,['No Strategy'],Ego4D,3,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
256,122,erin,158,"I'm saying, as the robber I swapped these.","['Identity Declaration', 'Evidence']",Ego4D,8,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
257,124,erin,161,"And as the troublemaker, you swapped these.",['Evidence'],Ego4D,7,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
258,126,erin,164,We have no evidence...,['No Strategy'],Ego4D,4,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
259,128,erin,166,Of anything for him.,['No Strategy'],Ego4D,4,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
260,130,erin,169,But all of us are saying we weren't the werewolf.,['Defense'],Ego4D,10,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
261,132,erin,173,"Well, I know we weren't because I saw it with my own two eyes. ",['Defense'],Ego4D,14,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
262,134,erin,176,And he doesn't have any motivation to say that I'm the seer.,['Defense'],Ego4D,12,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
263,136,erin,182,So unless both the werewolves are in here...,['Accusation'],Ego4D,8,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
264,138,erin,186,Then it has to be Clint.,['No Strategy'],Ego4D,6,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
265,140,erin,187,So.,['No Strategy'],Ego4D,1,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
266,142,erin,190,That's my vote.,['No Strategy'],Ego4D,3,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,clint,Drunk,None,Werewolves
267,3,tyler,14,"There's only one of you, man.",['No Strategy'],Ego4D,6,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
268,5,tyler,109,"Clint, your card is turned.",['No Strategy'],Ego4D,5,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
269,9,tyler,142,Who was everybody?,['Interrogation'],Ego4D,3,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
270,14,tyler,166,"Yeah, well, somebody did.",['No Strategy'],Ego4D,4,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
271,17,tyler,183,I think that you're a Werewolf.,['Accusation'],Ego4D,6,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
272,19,tyler,183,Mm-hmm ,['Accusation'],Ego4D,1,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
273,24,tyler,199,Just because I think he's the Werewolf.,['Accusation'],Ego4D,7,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
274,27,tyler,206,Mm-hmm ,['No Strategy'],Ego4D,1,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
275,35,tyler,233,"I can't remember, does the Robber see the card that they get?",['No Strategy'],Ego4D,12,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
276,37,tyler,241,"Okay. Nobody's the Insomniac, huh?",['Interrogation'],Ego4D,5,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
277,47,tyler,271,"No, she's the Seer.",['Defense'],Ego4D,4,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
278,49,tyler,274,Mm-hmm ,['No Strategy'],Ego4D,1,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
279,52,tyler,279,What do you mean?,['Defense'],Ego4D,4,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
280,55,tyler,283,I'm not going to tell you guys.,['Defense'],Ego4D,7,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
281,58,tyler,289,"Well, okay, if she's the Troublemaker, it would be Erin.",['Evidence'],Ego4D,10,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
282,61,tyler,296,And I...,['No Strategy'],Ego4D,2,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
283,62,tyler,0,Great. Okay. Here we go.,['No Strategy'],Ego4D,5,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
284,64,tyler,1,Coors Banquet is amazing.,['No Strategy'],Ego4D,4,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
285,66,tyler,5,Yeah.,['No Strategy'],Ego4D,1,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
286,68,tyler,7,Okay.,['No Strategy'],Ego4D,1,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
287,71,tyler,9,It is very good.,['No Strategy'],Ego4D,4,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
288,75,tyler,14,There you go.,['No Strategy'],Ego4D,3,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
289,77,tyler,21,"Yes, exactly.",['No Strategy'],Ego4D,2,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
290,80,tyler,38,"But, okay. Let me just say, if I thought that I was a werewolf and you traded me to her, then I would want everybody to guess her and I'm saying she is not, she is the seer.",['Accusation'],Ego4D,38,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
291,83,tyler,59,So I think this gentleman right here-,['Accusation'],Ego4D,7,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
292,85,tyler,64,Is the werewolf.,['Accusation'],Ego4D,3,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
293,89,tyler,76,I know for sure that...,['No Strategy'],Ego4D,5,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
294,91,tyler,80,"I don't know that the drunk traded with this card, but I know what that card was.",['No Strategy'],Ego4D,17,game6 - 2ba4023c-a8bf-43ad-ad5a-80ba222ce990,erin,Werewolf,None,Werewolves
